StudentID,Name,GPA,Major,Year,Credits
S01288,Student_1288,3.94,Business,Junior,138
S01289,Student_1289,3.25,Finance,Freshman,8
S01290,Student_1290,2.43,Data Science,Senior,127
S01291,Student_1291,3.45,Data Science,Freshman,31
S01292,Student_1292,2.79,Data Science,Junior,112
S01293,Student_1293,1.86,IT,Freshman,118
S01294,Student_1294,2.46,Business,Freshman,37
S01295,Student_1295,2.96,IT,Junior,48
S01296,Student_1296,1.73,Finance,Sophomore,68
S01297,Student_1297,2.52,Business,Senior,29
S01298,Student_1298,2.7,SE,Sophomore,83
S01299,Student_1299,1.73,Finance,Junior,28
S01300,Student_1300,3.81,CS,Senior,82
S01301,Student_1301,1.94,Data Science,Senior,54
S01302,Student_1302,3.3,AI,Junior,72
S01303,Student_1303,3.02,AI,Sophomore,131
S01304,Student_1304,3.37,Data Science,Sophomore,72
S01305,Student_1305,2.02,Business,Freshman,128
S01306,Student_1306,2.13,AI,Sophomore,78
S01307,Student_1307,2.37,SE,Freshman,130
S01308,Student_1308,1.79,Business,Freshman,50
S01309,Student_1309,3.01,AI,Sophomore,7
S01310,Student_1310,2.53,IT,Freshman,81
S01311,Student_1311,3.71,CS,Junior,93
S01312,Student_1312,3.78,AI,Sophomore,19
S01313,Student_1313,3.9,CS,Senior,50
S01314,Student_1314,1.96,SE,Freshman,34
S01315,Student_1315,3.34,CS,Freshman,48
S01316,Student_1316,3.78,IT,Junior,90
S01317,Student_1317,3.23,CS,Junior,109
S01318,Student_1318,3.71,AI,Senior,11
S01319,Student_1319,3.22,Finance,Junior,70
S01320,Student_1320,2.13,AI,Sophomore,22
S01321,Student_1321,3.3,CS,Sophomore,0
S01322,Student_1322,3.11,AI,Senior,28
S01323,Student_1323,3.05,CS,Junior,93
S01324,Student_1324,3.48,Data Science,Junior,71
S01325,Student_1325,1.74,Business,Sophomore,42
S01326,Student_1326,1.96,IT,Senior,103
S01327,Student_1327,1.8,AI,Junior,12
S01328,Student_1328,2.26,CS,Sophomore,74
S01329,Student_1329,3.18,SE,Sophomore,90
S01330,Student_1330,1.81,CS,Senior,34
S01331,Student_1331,2.97,Finance,Sophomore,68
S01332,Student_1332,1.55,Data Science,Freshman,120
S01333,Student_1333,2.43,Business,Freshman,103
S01334,Student_1334,2.64,IT,Sophomore,78
S01335,Student_1335,1.65,Business,Sophomore,11
S01336,Student_1336,3.59,AI,Senior,65
S01337,Student_1337,2.86,SE,Senior,72
S01338,Student_1338,2.94,Business,Junior,133
S01339,Student_1339,3.72,CS,Senior,85
S01340,Student_1340,2.52,IT,Freshman,123
S01341,Student_1341,3.38,Data Science,Sophomore,45
S01342,Student_1342,3.3,CS,Sophomore,17
S01343,Student_1343,2.9,Finance,Sophomore,32
S01344,Student_1344,2.72,SE,Junior,11
S01345,Student_1345,3.32,Finance,Freshman,83
S01346,Student_1346,3.02,Data Science,Freshman,61
S01347,Student_1347,2.3,Data Science,Junior,52
S01348,Student_1348,3.04,SE,Freshman,49
S01349,Student_1349,3.44,AI,Sophomore,46
S01350,Student_1350,2.75,Finance,Sophomore,58
S01351,Student_1351,3.15,SE,Senior,128
S01352,Student_1352,3.36,Data Science,Freshman,84
S01353,Student_1353,2.19,Data Science,Freshman,50
S01354,Student_1354,2.47,CS,Freshman,123
S01355,Student_1355,2.33,Data Science,Sophomore,98
S01356,Student_1356,2.28,Finance,Freshman,97
S01357,Student_1357,2.52,SE,Junior,90
S01358,Student_1358,2.61,Business,Senior,50
S01359,Student_1359,1.77,Data Science,Freshman,0
S01360,Student_1360,2.2,CS,Senior,2
S01361,Student_1361,3.23,SE,Junior,128
S01362,Student_1362,3.65,CS,Sophomore,10
S01363,Student_1363,3.38,AI,Junior,35
S01364,Student_1364,3.88,Business,Senior,129
S01365,Student_1365,1.98,CS,Senior,14
S01366,Student_1366,2.64,Business,Freshman,10
S01367,Student_1367,2.84,AI,Freshman,75
S01368,Student_1368,1.51,Business,Freshman,51
S01369,Student_1369,3.33,AI,Freshman,109
S01370,Student_1370,1.52,Finance,Senior,68
S01371,Student_1371,3.24,IT,Junior,131
S01372,Student_1372,3.51,CS,Senior,74
S01373,Student_1373,3.59,IT,Sophomore,113
S01374,Student_1374,3.27,Finance,Sophomore,41
S01375,Student_1375,3.23,SE,Freshman,111
S01376,Student_1376,3.52,AI,Senior,88
S01377,Student_1377,3.31,CS,Sophomore,62
S01378,Student_1378,2.56,AI,Freshman,84
S01379,Student_1379,2.49,AI,Junior,76
S01380,Student_1380,3.44,AI,Sophomore,89
S01381,Student_1381,3.66,IT,Junior,43
S01382,Student_1382,2.53,CS,Freshman,26
S01383,Student_1383,3.07,Data Science,Junior,54
S01384,Student_1384,1.8,CS,Senior,11
S01385,Student_1385,1.65,AI,Freshman,9
S01386,Student_1386,2.07,AI,Junior,36
S01387,Student_1387,3.67,Finance,Junior,123
S01388,Student_1388,2.93,Business,Sophomore,58
S01389,Student_1389,2.72,Business,Freshman,91
S01390,Student_1390,3.61,CS,Junior,62
S01391,Student_1391,3.93,Finance,Freshman,65
S01392,Student_1392,2.99,AI,Senior,12
S01393,Student_1393,2.11,Data Science,Senior,58
S01394,Student_1394,1.68,IT,Senior,58
S01395,Student_1395,2.22,Business,Senior,3
S01396,Student_1396,2.22,CS,Freshman,6
S01397,Student_1397,1.77,Data Science,Freshman,123
S01398,Student_1398,3.28,Business,Sophomore,24
S01399,Student_1399,2.41,Business,Senior,86
S01400,Student_1400,3.93,CS,Sophomore,87
S01401,Student_1401,3.66,Data Science,Senior,121
S01402,Student_1402,2.73,Data Science,Senior,122
S01403,Student_1403,1.84,Finance,Senior,73
S01404,Student_1404,1.99,Data Science,Junior,127
S01405,Student_1405,2.46,IT,Freshman,63
S01406,Student_1406,3.59,IT,Senior,13
S01407,Student_1407,3.21,IT,Sophomore,17
S01408,Student_1408,1.55,IT,Senior,44
S01409,Student_1409,3.8,AI,Sophomore,51
S01410,Student_1410,2.9,IT,Sophomore,75
S01411,Student_1411,3.08,SE,Senior,27
S01412,Student_1412,3.47,Business,Junior,50
S01413,Student_1413,2.54,AI,Sophomore,13
S01414,Student_1414,3.59,Data Science,Sophomore,97
S01415,Student_1415,2.74,Finance,Junior,87
S01416,Student_1416,2.86,CS,Freshman,120
S01417,Student_1417,3.21,Data Science,Sophomore,139
S01418,Student_1418,2.94,SE,Junior,89
S01419,Student_1419,2.32,SE,Freshman,73
S01420,Student_1420,1.86,SE,Senior,109
S01421,Student_1421,3.36,IT,Senior,10
S01422,Student_1422,1.6,Data Science,Senior,113
S01423,Student_1423,2.54,Finance,Junior,138
S01424,Student_1424,2.73,AI,Senior,32
S01425,Student_1425,2.41,Data Science,Sophomore,46
S01426,Student_1426,1.95,Finance,Senior,85
S01427,Student_1427,1.98,Finance,Sophomore,26
S01428,Student_1428,3.21,Business,Freshman,38
S01429,Student_1429,3.02,Business,Senior,3
S01430,Student_1430,3.85,Finance,Senior,18
S01431,Student_1431,3.34,CS,Junior,73
S01432,Student_1432,1.51,IT,Sophomore,137
S01433,Student_1433,2.38,Data Science,Junior,72
S01434,Student_1434,3.15,IT,Sophomore,107
S01435,Student_1435,3.65,Finance,Junior,41
S01436,Student_1436,2.73,CS,Senior,5
S01437,Student_1437,2.12,IT,Freshman,2
S01438,Student_1438,3.5,Data Science,Senior,62
S01439,Student_1439,3.67,Business,Freshman,55
S01440,Student_1440,3.51,IT,Sophomore,127
S01441,Student_1441,3.71,Data Science,Sophomore,103
S01442,Student_1442,2.82,Data Science,Junior,107
S01443,Student_1443,3.72,Business,Senior,111
S01444,Student_1444,2.39,AI,Freshman,113
S01445,Student_1445,2.76,SE,Senior,133
S01446,Student_1446,2.61,Business,Freshman,3
S01447,Student_1447,3.04,IT,Sophomore,96
S01448,Student_1448,2.0,IT,Senior,135
S01449,Student_1449,2.85,SE,Freshman,105
S01450,Student_1450,3.21,IT,Sophomore,87
S01451,Student_1451,1.61,IT,Senior,86
S01452,Student_1452,4.0,Finance,Junior,11
S01453,Student_1453,3.02,SE,Senior,133
S01454,Student_1454,3.45,Business,Sophomore,122
S01455,Student_1455,2.93,Finance,Sophomore,36
S01456,Student_1456,2.91,IT,Freshman,27
S01457,Student_1457,3.66,CS,Sophomore,112
S01458,Student_1458,1.61,AI,Junior,93
S01459,Student_1459,3.64,AI,Freshman,5
S01460,Student_1460,3.51,IT,Sophomore,37
S01461,Student_1461,2.5,AI,Junior,113
S01462,Student_1462,3.46,AI,Senior,57
S01463,Student_1463,3.24,SE,Senior,128
S01464,Student_1464,2.26,Data Science,Sophomore,42
S01465,Student_1465,3.96,IT,Sophomore,37
S01466,Student_1466,1.98,AI,Junior,10
S01467,Student_1467,2.89,Business,Senior,14
S01468,Student_1468,3.01,Finance,Senior,54
S01469,Student_1469,1.61,Finance,Senior,74
S01470,Student_1470,2.49,AI,Junior,140
S01471,Student_1471,3.67,Data Science,Senior,130
S01472,Student_1472,2.44,AI,Junior,44
S01473,Student_1473,2.04,CS,Freshman,54
S01474,Student_1474,1.68,AI,Senior,97
S01475,Student_1475,2.03,Data Science,Freshman,49
S01476,Student_1476,1.6,Finance,Freshman,112
S01477,Student_1477,3.11,SE,Sophomore,18
S01478,Student_1478,2.58,IT,Sophomore,12
S01479,Student_1479,3.67,IT,Senior,100
S01480,Student_1480,3.37,CS,Freshman,53
S01481,Student_1481,1.68,SE,Sophomore,101
S01482,Student_1482,2.32,Data Science,Senior,29
S01483,Student_1483,2.64,SE,Junior,87
S01484,Student_1484,3.58,Data Science,Junior,105
S01485,Student_1485,3.4,Finance,Freshman,109
S01486,Student_1486,3.7,CS,Junior,120
S01487,Student_1487,2.3,Data Science,Senior,131
S01488,Student_1488,3.44,SE,Freshman,31
S01489,Student_1489,3.08,SE,Freshman,63
S01490,Student_1490,2.86,SE,Freshman,131
S01491,Student_1491,3.15,CS,Freshman,75
S01492,Student_1492,1.6,Finance,Senior,115
S01493,Student_1493,1.8,Finance,Freshman,59
S01494,Student_1494,2.06,Data Science,Senior,40
S01495,Student_1495,2.98,IT,Senior,60
S01496,Student_1496,2.33,IT,Senior,92
S01497,Student_1497,3.34,CS,Junior,46
S01498,Student_1498,2.29,CS,Senior,7
S01499,Student_1499,1.53,AI,Freshman,125
S01500,Student_1500,1.54,Data Science,Senior,88
S01501,Student_1501,1.83,Business,Freshman,133
S01502,Student_1502,2.76,Business,Junior,97
S01503,Student_1503,1.77,Finance,Freshman,72
S01504,Student_1504,2.48,CS,Senior,82
S01505,Student_1505,2.04,AI,Freshman,7
S01506,Student_1506,2.81,AI,Junior,23
S01507,Student_1507,2.86,Data Science,Senior,7
S01508,Student_1508,2.55,Data Science,Junior,67
S01509,Student_1509,3.94,Data Science,Sophomore,10
S01510,Student_1510,3.8,Business,Senior,57
S01511,Student_1511,3.17,SE,Junior,12
S01512,Student_1512,3.01,Business,Junior,139
S01513,Student_1513,3.32,SE,Senior,35
S01514,Student_1514,3.79,Business,Sophomore,42
S01515,Student_1515,3.57,Business,Junior,11
S01516,Student_1516,3.82,CS,Junior,92
S01517,Student_1517,3.77,SE,Junior,37
S01518,Student_1518,2.06,Finance,Senior,71
S01519,Student_1519,3.25,AI,Freshman,99
S01520,Student_1520,2.96,Business,Junior,35
S01521,Student_1521,3.47,CS,Junior,80
S01522,Student_1522,1.9,AI,Senior,95
S01523,Student_1523,2.47,SE,Junior,139
S01524,Student_1524,1.8,AI,Freshman,60
S01525,Student_1525,2.84,SE,Senior,62
S01526,Student_1526,2.01,IT,Freshman,79
S01527,Student_1527,3.16,CS,Junior,108
S01528,Student_1528,3.72,Finance,Junior,7
S01529,Student_1529,1.63,Finance,Sophomore,55
S01530,Student_1530,2.06,Finance,Sophomore,41
S01531,Student_1531,2.01,CS,Junior,31
S01532,Student_1532,3.01,IT,Senior,138
S01533,Student_1533,3.14,Business,Sophomore,38
S01534,Student_1534,1.63,AI,Freshman,98
S01535,Student_1535,1.54,Data Science,Junior,24
S01536,Student_1536,1.67,SE,Freshman,3
S01537,Student_1537,2.7,AI,Senior,37
S01538,Student_1538,3.52,Business,Senior,37
S01539,Student_1539,3.59,SE,Sophomore,139
S01540,Student_1540,3.06,Business,Sophomore,80
S01541,Student_1541,2.89,Data Science,Freshman,66
S01542,Student_1542,3.08,SE,Junior,103
S01543,Student_1543,3.27,SE,Senior,8
S01544,Student_1544,2.17,Data Science,Freshman,55
S01545,Student_1545,1.98,CS,Senior,55
S01546,Student_1546,2.51,Data Science,Senior,121
S01547,Student_1547,2.62,Business,Freshman,83
S01548,Student_1548,3.92,Business,Sophomore,112
S01549,Student_1549,3.25,IT,Freshman,130
S01550,Student_1550,2.91,IT,Junior,129
S01551,Student_1551,2.34,IT,Junior,85
S01552,Student_1552,3.4,Business,Junior,27
S01553,Student_1553,2.08,Finance,Freshman,39
S01554,Student_1554,1.69,IT,Freshman,78
S01555,Student_1555,2.7,Business,Junior,59
S01556,Student_1556,2.03,IT,Senior,7
S01557,Student_1557,1.76,Finance,Junior,10
S01558,Student_1558,1.83,AI,Sophomore,50
S01559,Student_1559,2.79,CS,Freshman,59
S01560,Student_1560,2.17,Finance,Junior,64
S01561,Student_1561,3.96,IT,Sophomore,3
S01562,Student_1562,3.31,Data Science,Sophomore,37
S01563,Student_1563,2.15,AI,Senior,109
S01564,Student_1564,1.63,SE,Junior,32
S01565,Student_1565,2.08,Data Science,Senior,46
S01566,Student_1566,1.83,Business,Senior,7
S01567,Student_1567,2.54,SE,Freshman,34
S01568,Student_1568,1.75,Business,Freshman,47
S01569,Student_1569,2.73,IT,Sophomore,125
S01570,Student_1570,2.81,Finance,Senior,33
S01571,Student_1571,2.95,CS,Sophomore,109
S01572,Student_1572,3.83,AI,Junior,27
S01573,Student_1573,3.42,SE,Freshman,4
S01574,Student_1574,1.55,AI,Freshman,113
S01575,Student_1575,2.13,Finance,Sophomore,118
S01576,Student_1576,1.62,CS,Sophomore,34
S01577,Student_1577,1.51,Business,Senior,20
S01578,Student_1578,3.74,Business,Freshman,132
S01579,Student_1579,3.85,SE,Sophomore,25
S01580,Student_1580,3.54,Finance,Senior,6
S01581,Student_1581,3.68,SE,Junior,130
S01582,Student_1582,3.58,Finance,Junior,37
S01583,Student_1583,3.96,SE,Freshman,67
S01584,Student_1584,3.29,Data Science,Sophomore,18
S01585,Student_1585,1.68,IT,Senior,10
S01586,Student_1586,3.83,SE,Junior,50
S01587,Student_1587,3.7,CS,Freshman,72
S01588,Student_1588,1.6,CS,Freshman,140
S01589,Student_1589,2.93,Finance,Freshman,15
S01590,Student_1590,2.36,IT,Sophomore,103
S01591,Student_1591,1.94,CS,Senior,117
S01592,Student_1592,1.66,IT,Senior,10
S01593,Student_1593,2.48,AI,Sophomore,48
S01594,Student_1594,2.46,AI,Sophomore,62
S01595,Student_1595,2.82,SE,Freshman,65
S01596,Student_1596,2.9,Finance,Senior,19
S01597,Student_1597,3.61,Data Science,Sophomore,66
S01598,Student_1598,2.37,IT,Sophomore,30
S01599,Student_1599,3.43,Business,Sophomore,125
S01600,Student_1600,3.38,Finance,Junior,88
S01601,Student_1601,3.35,IT,Junior,6
S01602,Student_1602,2.72,Business,Freshman,77
S01603,Student_1603,2.64,Business,Freshman,130
S01604,Student_1604,2.52,Data Science,Sophomore,122
S01605,Student_1605,1.59,SE,Senior,73
S01606,Student_1606,1.79,CS,Freshman,99
S01607,Student_1607,3.68,Data Science,Freshman,35
S01608,Student_1608,3.29,CS,Junior,42
S01609,Student_1609,1.65,IT,Sophomore,5
S01610,Student_1610,2.11,IT,Freshman,91
S01611,Student_1611,2.62,Business,Freshman,62
S01612,Student_1612,3.92,SE,Sophomore,29
S01613,Student_1613,1.64,Finance,Sophomore,38
S01614,Student_1614,3.95,IT,Sophomore,43
S01615,Student_1615,2.52,IT,Sophomore,93
S01616,Student_1616,1.82,AI,Sophomore,127
S01617,Student_1617,2.8,AI,Senior,135
S01618,Student_1618,3.09,AI,Junior,32
S01619,Student_1619,2.97,Data Science,Senior,61
S01620,Student_1620,3.53,AI,Sophomore,83
S01621,Student_1621,2.78,Finance,Senior,31
S01622,Student_1622,2.09,SE,Junior,126
S01623,Student_1623,1.55,Finance,Freshman,16
S01624,Student_1624,3.77,CS,Freshman,0
S01625,Student_1625,2.87,Finance,Senior,42
S01626,Student_1626,1.88,IT,Freshman,131
S01627,Student_1627,1.51,SE,Sophomore,17
S01628,Student_1628,1.71,AI,Junior,37
S01629,Student_1629,1.7,Business,Senior,134
S01630,Student_1630,2.45,AI,Junior,8
S01631,Student_1631,2.56,AI,Junior,67
S01632,Student_1632,2.9,CS,Sophomore,97
S01633,Student_1633,3.97,Finance,Junior,75
S01634,Student_1634,2.81,Data Science,Freshman,107
S01635,Student_1635,1.68,Business,Junior,40
S01636,Student_1636,3.49,Data Science,Freshman,100
S01637,Student_1637,3.54,SE,Junior,70
S01638,Student_1638,2.27,Finance,Sophomore,112
S01639,Student_1639,2.58,Finance,Freshman,140
S01640,Student_1640,3.65,Business,Junior,81
S01641,Student_1641,2.36,CS,Senior,134
S01642,Student_1642,1.55,AI,Junior,33
S01643,Student_1643,1.52,Business,Freshman,127
S01644,Student_1644,2.56,AI,Junior,115
S01645,Student_1645,3.64,AI,Freshman,91
S01646,Student_1646,2.82,IT,Junior,76
S01647,Student_1647,3.04,AI,Freshman,68
S01648,Student_1648,3.41,Data Science,Freshman,103
S01649,Student_1649,3.63,CS,Senior,66
S01650,Student_1650,2.08,Data Science,Sophomore,16
S01651,Student_1651,1.98,AI,Senior,74
S01652,Student_1652,2.39,Finance,Freshman,9
S01653,Student_1653,3.47,Finance,Junior,96
S01654,Student_1654,3.74,Business,Junior,89
S01655,Student_1655,3.87,Business,Senior,56
S01656,Student_1656,2.85,IT,Senior,32
S01657,Student_1657,1.73,CS,Junior,87
S01658,Student_1658,2.71,IT,Senior,135
S01659,Student_1659,3.43,Business,Freshman,120
S01660,Student_1660,2.77,AI,Junior,129
S01661,Student_1661,3.86,Finance,Junior,20
S01662,Student_1662,1.53,AI,Sophomore,108
S01663,Student_1663,2.5,IT,Junior,1
S01664,Student_1664,3.33,AI,Junior,1
S01665,Student_1665,2.72,SE,Freshman,106
S01666,Student_1666,3.88,Business,Freshman,67
S01667,Student_1667,3.32,Finance,Sophomore,89
S01668,Student_1668,3.24,Finance,Senior,78
S01669,Student_1669,1.84,IT,Freshman,119
S01670,Student_1670,3.89,CS,Sophomore,13
S01671,Student_1671,3.17,IT,Senior,134
S01672,Student_1672,2.66,Data Science,Freshman,57
S01673,Student_1673,3.18,Data Science,Freshman,52
S01674,Student_1674,3.79,IT,Sophomore,130
S01675,Student_1675,3.36,Business,Senior,129
S01676,Student_1676,3.81,Business,Freshman,89
S01677,Student_1677,2.53,Data Science,Junior,47
S01678,Student_1678,1.89,SE,Sophomore,57
S01679,Student_1679,2.26,Data Science,Senior,102
S01680,Student_1680,3.03,CS,Freshman,38
S01681,Student_1681,1.56,IT,Junior,51
S01682,Student_1682,2.59,SE,Freshman,10
S01683,Student_1683,1.54,Finance,Sophomore,0
S01684,Student_1684,3.65,Business,Sophomore,69
S01685,Student_1685,1.56,AI,Sophomore,88
S01686,Student_1686,3.57,CS,Sophomore,48
S01687,Student_1687,2.42,SE,Senior,49
S01688,Student_1688,3.67,CS,Junior,133
S01689,Student_1689,1.52,Data Science,Freshman,15
S01690,Student_1690,2.65,IT,Senior,122
S01691,Student_1691,3.08,Data Science,Freshman,58
S01692,Student_1692,3.58,CS,Senior,131
S01693,Student_1693,2.39,CS,Sophomore,83
S01694,Student_1694,2.94,AI,Freshman,0
S01695,Student_1695,2.83,SE,Freshman,81
S01696,Student_1696,2.6,IT,Junior,55
S01697,Student_1697,2.26,Finance,Junior,9
S01698,Student_1698,3.61,SE,Sophomore,137
S01699,Student_1699,1.8,Finance,Freshman,34
S01700,Student_1700,1.64,CS,Senior,13
S01701,Student_1701,3.14,AI,Freshman,119
S01702,Student_1702,1.92,CS,Freshman,98
S01703,Student_1703,3.05,IT,Sophomore,35
S01704,Student_1704,3.52,Finance,Senior,99
S01705,Student_1705,3.72,SE,Junior,89
S01706,Student_1706,3.34,CS,Junior,115
S01707,Student_1707,2.49,CS,Junior,67
S01708,Student_1708,2.86,Business,Freshman,61
S01709,Student_1709,3.34,Finance,Sophomore,38
S01710,Student_1710,3.95,CS,Senior,60
S01711,Student_1711,3.81,IT,Senior,110
S01712,Student_1712,1.84,Finance,Senior,9
S01713,Student_1713,2.69,Data Science,Sophomore,86
S01714,Student_1714,2.49,AI,Junior,92
S01715,Student_1715,2.69,CS,Junior,43
S01716,Student_1716,3.55,Business,Freshman,30
S01717,Student_1717,3.82,CS,Sophomore,110
S01718,Student_1718,1.68,AI,Junior,46
S01719,Student_1719,3.68,SE,Senior,68
S01720,Student_1720,1.68,Business,Sophomore,69
S01721,Student_1721,3.62,SE,Freshman,18
S01722,Student_1722,3.71,Business,Senior,27
S01723,Student_1723,2.44,Business,Junior,5
S01724,Student_1724,2.09,SE,Sophomore,18
S01725,Student_1725,3.2,IT,Senior,107
S01726,Student_1726,1.89,SE,Freshman,43
S01727,Student_1727,3.44,SE,Senior,56
S01728,Student_1728,2.25,SE,Freshman,135
S01729,Student_1729,3.24,Business,Freshman,127
S01730,Student_1730,2.42,IT,Senior,102
S01731,Student_1731,3.77,SE,Junior,9
S01732,Student_1732,1.51,CS,Freshman,92
S01733,Student_1733,3.49,Data Science,Junior,13
S01734,Student_1734,2.65,Finance,Senior,60
S01735,Student_1735,1.77,SE,Junior,60
S01736,Student_1736,3.6,CS,Sophomore,95
S01737,Student_1737,2.34,CS,Freshman,105
S01738,Student_1738,3.3,Finance,Freshman,21
S01739,Student_1739,3.02,IT,Junior,9
S01740,Student_1740,1.97,CS,Freshman,52
S01741,Student_1741,2.63,Finance,Junior,61
S01742,Student_1742,2.83,Finance,Senior,71
S01743,Student_1743,2.27,Business,Sophomore,58
S01744,Student_1744,2.67,CS,Sophomore,16
S01745,Student_1745,3.63,AI,Sophomore,130
S01746,Student_1746,2.33,CS,Freshman,73
S01747,Student_1747,1.63,Finance,Sophomore,46
S01748,Student_1748,3.29,IT,Junior,11
S01749,Student_1749,2.31,IT,Senior,20
S01750,Student_1750,1.93,Finance,Sophomore,9
S01751,Student_1751,4.0,SE,Senior,45
S01752,Student_1752,3.37,Data Science,Junior,97
S01753,Student_1753,3.69,CS,Junior,77
S01754,Student_1754,3.32,SE,Freshman,47
S01755,Student_1755,3.64,Data Science,Sophomore,12
S01756,Student_1756,2.59,IT,Freshman,27
S01757,Student_1757,1.64,SE,Senior,41
S01758,Student_1758,2.94,Finance,Senior,95
S01759,Student_1759,1.53,Business,Junior,126
S01760,Student_1760,3.72,Business,Junior,110
S01761,Student_1761,1.99,AI,Freshman,43
S01762,Student_1762,2.5,CS,Junior,66
S01763,Student_1763,3.39,AI,Junior,48
S01764,Student_1764,1.86,Business,Junior,136
S01765,Student_1765,1.83,SE,Junior,108
S01766,Student_1766,2.09,SE,Sophomore,16
S01767,Student_1767,2.6,IT,Freshman,111
S01768,Student_1768,3.04,Finance,Junior,91
S01769,Student_1769,3.9,Data Science,Senior,105
S01770,Student_1770,1.63,Business,Junior,74
S01771,Student_1771,1.91,Business,Junior,85
S01772,Student_1772,3.94,AI,Senior,73
S01773,Student_1773,2.78,IT,Senior,33
S01774,Student_1774,1.53,SE,Sophomore,93
S01775,Student_1775,2.85,Data Science,Sophomore,75
S01776,Student_1776,1.79,CS,Junior,65
S01777,Student_1777,3.53,Data Science,Junior,32
S01778,Student_1778,1.9,Data Science,Junior,27
S01779,Student_1779,2.47,Data Science,Sophomore,140
S01780,Student_1780,3.88,Business,Freshman,114
S01781,Student_1781,2.9,Business,Junior,36
S01782,Student_1782,1.86,Finance,Junior,112
S01783,Student_1783,3.18,Data Science,Freshman,31
S01784,Student_1784,3.59,SE,Senior,30
S01785,Student_1785,1.62,Business,Senior,139
S01786,Student_1786,2.46,IT,Sophomore,53
S01787,Student_1787,1.64,Finance,Junior,34
S01788,Student_1788,1.96,CS,Senior,114
S01789,Student_1789,1.58,AI,Senior,9
S01790,Student_1790,2.6,Data Science,Sophomore,92
S01791,Student_1791,3.04,IT,Freshman,49
S01792,Student_1792,3.94,CS,Senior,42
S01793,Student_1793,2.32,AI,Sophomore,115
S01794,Student_1794,2.29,CS,Freshman,30
S01795,Student_1795,3.71,Finance,Freshman,124
S01796,Student_1796,3.38,AI,Freshman,20
S01797,Student_1797,3.71,Data Science,Freshman,115
S01798,Student_1798,3.96,Data Science,Freshman,97
S01799,Student_1799,2.98,SE,Sophomore,131
S01800,Student_1800,3.24,SE,Junior,27
S01801,Student_1801,1.84,Business,Junior,61
S01802,Student_1802,2.13,CS,Senior,56
S01803,Student_1803,2.64,IT,Freshman,94
S01804,Student_1804,3.92,IT,Freshman,17
S01805,Student_1805,3.74,Data Science,Sophomore,40
S01806,Student_1806,1.68,IT,Junior,123
S01807,Student_1807,2.43,Data Science,Junior,56
S01808,Student_1808,3.2,IT,Sophomore,105
S01809,Student_1809,2.35,SE,Freshman,137
S01810,Student_1810,1.81,AI,Junior,98
S01811,Student_1811,3.73,Data Science,Junior,52
S01812,Student_1812,2.9,Finance,Freshman,70
S01813,Student_1813,3.57,IT,Junior,47
S01814,Student_1814,3.53,Data Science,Freshman,89
S01815,Student_1815,2.89,Data Science,Sophomore,10
S01816,Student_1816,2.97,Business,Senior,130
S01817,Student_1817,1.81,Business,Freshman,56
S01818,Student_1818,2.59,CS,Freshman,79
S01819,Student_1819,2.87,CS,Sophomore,35
S01820,Student_1820,1.8,Data Science,Junior,112
S01821,Student_1821,3.73,AI,Junior,51
S01822,Student_1822,1.59,Finance,Sophomore,95
S01823,Student_1823,3.54,SE,Sophomore,125
S01824,Student_1824,2.1,Data Science,Junior,35
S01825,Student_1825,2.98,IT,Sophomore,61
S01826,Student_1826,3.49,Finance,Junior,3
S01827,Student_1827,3.6,IT,Freshman,102
S01828,Student_1828,3.32,SE,Freshman,51
S01829,Student_1829,1.95,Data Science,Senior,5
S01830,Student_1830,2.63,Business,Senior,28
S01831,Student_1831,3.19,Business,Senior,79
S01832,Student_1832,2.77,Finance,Senior,135
S01833,Student_1833,2.28,AI,Freshman,75
S01834,Student_1834,2.34,Finance,Junior,0
S01835,Student_1835,1.61,IT,Freshman,1
S01836,Student_1836,3.61,Finance,Senior,72
S01837,Student_1837,1.82,Business,Junior,85
S01838,Student_1838,1.89,Data Science,Sophomore,119
S01839,Student_1839,1.51,AI,Senior,15
S01840,Student_1840,1.75,SE,Junior,88
S01841,Student_1841,3.25,SE,Senior,133
S01842,Student_1842,2.75,Finance,Sophomore,41
S01843,Student_1843,1.71,CS,Junior,71
S01844,Student_1844,2.88,Finance,Freshman,53
S01845,Student_1845,3.92,AI,Sophomore,63
S01846,Student_1846,3.21,Finance,Junior,116
S01847,Student_1847,2.93,IT,Junior,121
S01848,Student_1848,2.81,Data Science,Freshman,1
S01849,Student_1849,3.92,SE,Freshman,87
S01850,Student_1850,3.21,IT,Freshman,136
S01851,Student_1851,3.59,Business,Junior,11
S01852,Student_1852,3.11,Finance,Junior,122
S01853,Student_1853,3.12,Business,Junior,71
S01854,Student_1854,3.44,CS,Junior,91
S01855,Student_1855,3.11,Finance,Freshman,37
S01856,Student_1856,2.26,IT,Junior,78
S01857,Student_1857,2.71,Business,Sophomore,40
S01858,Student_1858,1.53,Finance,Senior,86
S01859,Student_1859,2.43,SE,Freshman,139
S01860,Student_1860,3.65,Data Science,Sophomore,6
S01861,Student_1861,3.51,AI,Sophomore,31
S01862,Student_1862,3.06,IT,Freshman,101
S01863,Student_1863,1.93,Finance,Sophomore,62
S01864,Student_1864,3.1,CS,Junior,122
S01865,Student_1865,1.84,Data Science,Sophomore,56
