StudentID,Name,GPA,Major,Year,Credits
S02923,Student_2923,3.54,AI,Freshman,67
S02933,Student_2933,3.74,Finance,Junior,130
S02937,Student_2937,3.9,Finance,Sophomore,90
S02944,Student_2944,3.66,CS,Freshman,32
S02945,Student_2945,3.77,CS,Senior,85
S02949,Student_2949,3.72,Data Science,Senior,90
S02955,Student_2955,3.54,AI,Freshman,90
S02958,Student_2958,3.75,IT,Freshman,87
S02971,Student_2971,3.69,Finance,Senior,55
S02972,Student_2972,3.88,SE,Junior,101
S02974,Student_2974,3.88,Data Science,Junior,60
S02984,Student_2984,3.83,AI,Senior,64
S02991,Student_2991,3.65,Business,Junior,93
S02992,Student_2992,3.6,Business,Senior,94
S03006,Student_3006,3.61,Finance,Senior,62
S03017,Student_3017,4.0,SE,Senior,106
S03023,Student_3023,3.71,SE,Junior,95
S03025,Student_3025,3.99,Data Science,Junior,94
S03034,Student_3034,3.65,Business,Junior,104
S03039,Student_3039,3.67,Business,Freshman,50
S03040,Student_3040,3.88,IT,Junior,106
S03042,Student_3042,3.69,SE,Freshman,35
S03047,Student_3047,3.75,SE,Junior,128
S03048,Student_3048,3.82,Business,Senior,33
S03049,Student_3049,3.88,Finance,Sophomore,94
S03050,Student_3050,3.63,IT,Freshman,110
S03051,Student_3051,3.88,SE,Junior,82
S03054,Student_3054,3.64,CS,Sophomore,32
S03059,Student_3059,3.73,Finance,Senior,132
S03060,Student_3060,3.89,Business,Sophomore,49
S03066,Student_3066,3.79,SE,Junior,123
S03079,Student_3079,3.51,AI,Freshman,2
S03085,Student_3085,3.8,Data Science,Freshman,3
S03096,Student_3096,3.61,Data Science,Junior,34
S03098,Student_3098,3.75,IT,Junior,109
S03103,Student_3103,3.84,CS,Freshman,109
S03126,Student_3126,3.92,Data Science,Sophomore,87
S03140,Student_3140,3.68,CS,Freshman,62
S03145,Student_3145,3.58,CS,Freshman,36
S03155,Student_3155,3.96,CS,Sophomore,50
S03156,Student_3156,3.81,CS,Freshman,88
S03160,Student_3160,3.65,AI,Sophomore,97
S03169,Student_3169,3.92,Finance,Junior,140
S03177,Student_3177,3.56,Finance,Junior,16
S03180,Student_3180,3.54,Data Science,Sophomore,121
S03182,Student_3182,3.83,CS,Freshman,121
S03197,Student_3197,3.57,Finance,Freshman,134
S03198,Student_3198,3.91,Business,Junior,67
S03205,Student_3205,3.98,SE,Junior,22
S03218,Student_3218,3.71,CS,Sophomore,84
S03228,Student_3228,3.9,CS,Senior,38
S03229,Student_3229,3.92,CS,Sophomore,52
S03236,Student_3236,3.88,AI,Junior,79
S03239,Student_3239,3.59,Data Science,Freshman,86
S03246,Student_3246,3.54,SE,Senior,126
S03251,Student_3251,3.78,Finance,Sophomore,10
S03255,Student_3255,3.75,Finance,Junior,27
S03261,Student_3261,3.7,AI,Sophomore,121
S03270,Student_3270,3.51,Business,Senior,17
S03274,Student_3274,3.89,AI,Freshman,78
S03275,Student_3275,3.9,SE,Sophomore,86
S03276,Student_3276,3.55,Business,Freshman,22
S03278,Student_3278,3.59,SE,Senior,28
S03290,Student_3290,3.63,Finance,Freshman,68
S03293,Student_3293,3.89,Finance,Sophomore,80
S03301,Student_3301,3.58,Business,Senior,35
S03304,Student_3304,3.55,SE,Sophomore,96
S03310,Student_3310,3.53,CS,Sophomore,74
S03314,Student_3314,3.79,CS,Junior,24
S03315,Student_3315,3.78,AI,Junior,137
S03316,Student_3316,3.59,Data Science,Freshman,101
S03323,Student_3323,3.54,Finance,Sophomore,76
S03339,Student_3339,3.58,Finance,Freshman,16
S03344,Student_3344,3.77,AI,Freshman,46
S03345,Student_3345,3.61,IT,Senior,119
S03347,Student_3347,3.94,Finance,Junior,5
S03353,Student_3353,3.69,IT,Junior,121
S03370,Student_3370,3.91,SE,Freshman,136
S03371,Student_3371,3.51,IT,Junior,109
S03372,Student_3372,3.62,Business,Sophomore,80
S03373,Student_3373,3.59,IT,Senior,29
S03376,Student_3376,3.75,IT,Sophomore,91
S03378,Student_3378,3.58,Data Science,Senior,121
S03381,Student_3381,3.93,AI,Freshman,25
S03388,Student_3388,3.76,Business,Senior,106
S03395,Student_3395,3.89,Business,Freshman,136
S03397,Student_3397,3.98,Business,Freshman,103
S03399,Student_3399,3.56,Data Science,Sophomore,77
S03407,Student_3407,3.52,Data Science,Senior,49
S03408,Student_3408,3.55,Business,Senior,139
S03409,Student_3409,3.67,Data Science,Senior,127
S03422,Student_3422,3.99,Finance,Sophomore,104
S03423,Student_3423,3.87,Data Science,Senior,123
S03430,Student_3430,3.56,IT,Freshman,12
S03433,Student_3433,3.51,IT,Senior,93
S03435,Student_3435,3.98,IT,Freshman,12
S03438,Student_3438,3.55,SE,Freshman,22
S03444,Student_3444,3.66,AI,Sophomore,43
S03451,Student_3451,3.6,Business,Senior,19
S03459,Student_3459,3.61,IT,Sophomore,60
S03468,Student_3468,3.65,AI,Sophomore,58
S03471,Student_3471,3.93,AI,Senior,43
S03479,Student_3479,3.69,SE,Junior,10
S03484,Student_3484,3.94,Business,Sophomore,117
S03488,Student_3488,3.83,Business,Sophomore,10
S03496,Student_3496,3.97,CS,Junior,16
S03498,Student_3498,4.0,CS,Freshman,58
S03503,Student_3503,3.51,SE,Sophomore,128
S03507,Student_3507,3.73,Business,Freshman,68
S03509,Student_3509,3.99,CS,Senior,15
S03511,Student_3511,3.84,Data Science,Senior,86
S03519,Student_3519,3.89,Business,Senior,128
S03523,Student_3523,3.91,CS,Senior,133
S03526,Student_3526,3.78,Data Science,Senior,88
S03527,Student_3527,3.74,SE,Freshman,0
S03528,Student_3528,3.74,IT,Senior,17
S03534,Student_3534,3.81,Finance,Junior,11
S03541,Student_3541,3.92,Finance,Junior,80
S03544,Student_3544,3.64,CS,Freshman,79
S03547,Student_3547,3.83,IT,Freshman,78
S03552,Student_3552,3.68,CS,Sophomore,13
S03562,Student_3562,3.91,CS,Freshman,59
S03564,Student_3564,3.88,Data Science,Sophomore,109
S03565,Student_3565,3.67,IT,Senior,109
S03574,Student_3574,3.61,SE,Sophomore,42
S03575,Student_3575,3.76,CS,Junior,100
S03578,Student_3578,3.64,CS,Senior,107
S03582,Student_3582,3.59,AI,Senior,39
S03583,Student_3583,3.86,Business,Freshman,3
S03595,Student_3595,3.56,Business,Freshman,52
S03608,Student_3608,3.52,CS,Senior,89
S03609,Student_3609,3.63,Data Science,Sophomore,71
S03618,Student_3618,3.81,CS,Senior,106
S03623,Student_3623,3.68,SE,Junior,8
S03624,Student_3624,3.98,AI,Junior,27
S03625,Student_3625,3.92,Data Science,Junior,119
S03627,Student_3627,3.96,Business,Sophomore,30
S03629,Student_3629,3.93,CS,Sophomore,63
S03639,Student_3639,3.65,IT,Junior,119
S03640,Student_3640,3.88,AI,Junior,105
S03642,Student_3642,3.8,CS,Junior,124
S03644,Student_3644,3.79,Business,Junior,32
S03645,Student_3645,4.0,AI,Senior,20
S03651,Student_3651,3.82,SE,Senior,127
S03654,Student_3654,3.51,Finance,Junior,44
S03657,Student_3657,3.59,Finance,Sophomore,113
S03658,Student_3658,3.59,AI,Freshman,122
S03659,Student_3659,3.52,Data Science,Senior,87
S03666,Student_3666,3.75,IT,Freshman,68
S03671,Student_3671,3.86,Business,Senior,115
S03687,Student_3687,3.76,CS,Sophomore,35
S03688,Student_3688,3.62,Business,Sophomore,99
S03689,Student_3689,3.94,Business,Junior,90
S03694,Student_3694,3.72,Data Science,Junior,19
S03697,Student_3697,4.0,Finance,Sophomore,123
S03703,Student_3703,3.91,Data Science,Sophomore,18
S03704,Student_3704,3.64,CS,Junior,79
S03705,Student_3705,3.83,CS,Sophomore,78
S03706,Student_3706,3.58,AI,Senior,57
S03710,Student_3710,3.6,Finance,Sophomore,125
S03713,Student_3713,3.53,AI,Sophomore,68
S03720,Student_3720,3.98,AI,Freshman,87
S03722,Student_3722,3.88,SE,Junior,77
S03726,Student_3726,3.6,Finance,Junior,8
S03727,Student_3727,3.8,CS,Senior,97
S03733,Student_3733,3.86,Data Science,Junior,19
S03751,Student_3751,3.56,Finance,Freshman,121
S03763,Student_3763,3.57,SE,Sophomore,119
S03766,Student_3766,3.6,IT,Junior,60
S03768,Student_3768,3.69,Finance,Sophomore,127
S03775,Student_3775,3.64,Business,Junior,138
S03785,Student_3785,3.91,SE,Sophomore,7
S03786,Student_3786,4.0,AI,Sophomore,60
S03789,Student_3789,3.59,Data Science,Junior,45
S03792,Student_3792,3.95,CS,Freshman,59
S03811,Student_3811,3.71,Data Science,Senior,82
S03814,Student_3814,3.77,SE,Sophomore,93
S03821,Student_3821,3.68,Business,Junior,99
S03823,Student_3823,3.56,CS,Sophomore,68
S03827,Student_3827,3.72,IT,Freshman,6
S03832,Student_3832,3.96,Business,Freshman,93
S03837,Student_3837,3.95,IT,Sophomore,124
S03838,Student_3838,3.68,IT,Junior,118
S03840,Student_3840,3.72,SE,Junior,62
S03841,Student_3841,3.94,IT,Freshman,2
S03846,Student_3846,3.61,Finance,Freshman,18
S03851,Student_3851,3.69,Business,Junior,60
S03855,Student_3855,3.61,AI,Junior,119
S03857,Student_3857,3.55,SE,Freshman,70
S03860,Student_3860,3.84,IT,Junior,76
S03861,Student_3861,3.88,Finance,Sophomore,56
S03863,Student_3863,3.95,AI,Freshman,131
S03869,Student_3869,3.74,CS,Senior,76
S03875,Student_3875,3.72,AI,Sophomore,101
S03891,Student_3891,3.92,SE,Sophomore,136
S03900,Student_3900,4.0,AI,Freshman,79
S03906,Student_3906,3.68,CS,Sophomore,42
S03907,Student_3907,3.91,SE,Freshman,133
S03908,Student_3908,3.55,IT,Sophomore,26
S03915,Student_3915,3.54,Finance,Freshman,115
S03917,Student_3917,3.99,IT,Sophomore,16
S03918,Student_3918,3.61,Business,Senior,104
S03924,Student_3924,3.77,SE,Freshman,76
S03925,Student_3925,3.95,SE,Sophomore,67
S03934,Student_3934,3.51,Business,Sophomore,34
S03936,Student_3936,3.92,AI,Freshman,60
S03940,Student_3940,3.83,IT,Senior,119
S03944,Student_3944,3.68,IT,Senior,95
S03945,Student_3945,3.96,IT,Sophomore,11
S03950,Student_3950,3.72,AI,Senior,105
S03960,Student_3960,3.52,SE,Junior,51
S03961,Student_3961,3.85,Data Science,Junior,71
S03964,Student_3964,3.62,CS,Senior,22
S03966,Student_3966,3.95,CS,Junior,85
S03976,Student_3976,3.64,CS,Junior,50
S03979,Student_3979,3.56,Business,Junior,59
S03980,Student_3980,3.86,Business,Sophomore,48
S03981,Student_3981,3.79,Finance,Junior,114
S03982,Student_3982,3.51,AI,Senior,101
S03983,Student_3983,3.57,AI,Sophomore,43
S03984,Student_3984,3.53,Business,Freshman,55
S03988,Student_3988,3.67,Business,Junior,24
S03993,Student_3993,3.78,CS,Freshman,47
S03999,Student_3999,3.58,CS,Junior,126
S04004,Student_4004,3.76,IT,Freshman,88
S04005,Student_4005,3.52,AI,Freshman,90
S04010,Student_4010,3.72,Business,Freshman,109
S04013,Student_4013,3.72,IT,Senior,82
S04016,Student_4016,3.74,Data Science,Senior,98
S04020,Student_4020,3.88,IT,Sophomore,136
S04032,Student_4032,3.96,Data Science,Freshman,49
S04033,Student_4033,3.9,SE,Senior,81
S04039,Student_4039,4.0,Data Science,Senior,126
S04040,Student_4040,3.94,Finance,Junior,8
S04041,Student_4041,3.77,IT,Freshman,42
S04048,Student_4048,3.53,SE,Sophomore,89
S04050,Student_4050,3.6,IT,Freshman,34
S04055,Student_4055,3.75,Data Science,Sophomore,37
S04067,Student_4067,3.93,SE,Senior,38
S04072,Student_4072,3.62,Business,Sophomore,132
S04073,Student_4073,3.73,Data Science,Senior,1
S04077,Student_4077,3.99,CS,Senior,37
S04097,Student_4097,3.92,AI,Freshman,69
S04100,Student_4100,3.8,SE,Sophomore,8
S04112,Student_4112,3.76,Business,Sophomore,12
S04113,Student_4113,3.76,Finance,Sophomore,139
S04114,Student_4114,3.64,SE,Freshman,77
S04115,Student_4115,3.94,Finance,Junior,3
S04119,Student_4119,3.8,Data Science,Junior,96
S04124,Student_4124,3.7,SE,Senior,139
S04128,Student_4128,3.7,IT,Senior,52
S04129,Student_4129,3.69,Business,Junior,85
S04131,Student_4131,3.82,SE,Freshman,117
S04132,Student_4132,3.72,SE,Freshman,92
S04134,Student_4134,3.6,Finance,Senior,137
S04140,Student_4140,4.0,AI,Sophomore,111
S04142,Student_4142,3.81,Finance,Junior,40
S04143,Student_4143,3.94,AI,Freshman,82
S04144,Student_4144,3.81,SE,Freshman,128
S04148,Student_4148,3.96,Finance,Sophomore,62
S04159,Student_4159,3.94,AI,Senior,115
S04161,Student_4161,3.75,Finance,Senior,68
S04163,Student_4163,3.7,SE,Junior,59
S04165,Student_4165,3.62,IT,Senior,134
S04167,Student_4167,3.6,Business,Freshman,68
S04168,Student_4168,3.59,SE,Junior,111
S04174,Student_4174,3.82,Finance,Freshman,71
S04176,Student_4176,3.54,Finance,Freshman,82
S04177,Student_4177,3.87,CS,Sophomore,73
S04180,Student_4180,3.73,Finance,Sophomore,92
S04181,Student_4181,3.75,IT,Freshman,1
S04188,Student_4188,3.7,Business,Sophomore,46
S04189,Student_4189,3.59,AI,Junior,77
S04190,Student_4190,3.63,Business,Senior,90
S04198,Student_4198,3.9,Business,Sophomore,131
S04206,Student_4206,3.59,IT,Freshman,78
S04207,Student_4207,3.63,SE,Junior,61
S04210,Student_4210,3.71,CS,Freshman,45
S04212,Student_4212,3.66,Business,Senior,79
S04219,Student_4219,3.73,Business,Freshman,107
S04224,Student_4224,3.73,IT,Sophomore,16
S04243,Student_4243,3.94,CS,Senior,79
S04244,Student_4244,3.89,AI,Junior,118
S04248,Student_4248,3.76,IT,Junior,13
S04249,Student_4249,3.59,Data Science,Sophomore,11
S04252,Student_4252,3.71,AI,Sophomore,116
S04257,Student_4257,3.85,Finance,Junior,64
S04260,Student_4260,3.73,Data Science,Freshman,121
S04270,Student_4270,3.92,Finance,Junior,98
S04273,Student_4273,3.97,IT,Sophomore,25
S04276,Student_4276,3.9,Finance,Freshman,3
S04279,Student_4279,3.94,Data Science,Junior,63
S04281,Student_4281,3.51,IT,Junior,106
S04289,Student_4289,3.77,CS,Freshman,140
S04300,Student_4300,3.75,Data Science,Junior,59
S04301,Student_4301,3.65,CS,Freshman,1
S04302,Student_4302,3.65,CS,Freshman,34
S04305,Student_4305,3.7,Business,Freshman,53
S04323,Student_4323,3.75,CS,Sophomore,113
S04331,Student_4331,3.65,CS,Sophomore,95
S04337,Student_4337,3.56,CS,Senior,131
S04340,Student_4340,3.86,AI,Junior,121
S04342,Student_4342,3.64,IT,Junior,106
S04344,Student_4344,3.51,Business,Freshman,96
S04345,Student_4345,3.73,IT,Sophomore,15
S04346,Student_4346,3.88,Data Science,Freshman,4
S04349,Student_4349,3.94,Finance,Freshman,101
S04356,Student_4356,3.83,SE,Junior,44
S04364,Student_4364,3.75,Finance,Junior,105
S04389,Student_4389,3.85,CS,Freshman,112
S04394,Student_4394,4.0,AI,Freshman,47
S04395,Student_4395,3.81,Finance,Sophomore,114
S04397,Student_4397,3.69,Data Science,Sophomore,97
S04404,Student_4404,3.75,Business,Senior,119
S04411,Student_4411,3.66,AI,Senior,132
S04420,Student_4420,3.7,Data Science,Senior,123
S04421,Student_4421,3.77,CS,Junior,67
S04425,Student_4425,3.87,Business,Sophomore,15
S04426,Student_4426,3.74,Data Science,Sophomore,124
S04427,Student_4427,3.64,Business,Sophomore,89
S04435,Student_4435,3.93,Finance,Senior,12
S04444,Student_4444,3.82,Finance,Sophomore,44
S04447,Student_4447,3.95,AI,Freshman,127
S04458,Student_4458,3.63,SE,Freshman,21
S04470,Student_4470,3.65,SE,Junior,45
S04474,Student_4474,3.9,AI,Senior,78
S04481,Student_4481,3.66,SE,Senior,138
S04486,Student_4486,3.89,Finance,Junior,12
S04491,Student_4491,3.58,Data Science,Junior,124
S04502,Student_4502,3.72,SE,Junior,84
S04504,Student_4504,3.66,IT,Freshman,88
S04506,Student_4506,3.71,Data Science,Sophomore,86
S04511,Student_4511,3.74,Business,Sophomore,3
S04514,Student_4514,3.96,Business,Freshman,18
S04518,Student_4518,3.93,Business,Senior,18
S04525,Student_4525,3.82,SE,Freshman,58
S04527,Student_4527,3.61,Data Science,Sophomore,87
S04529,Student_4529,3.76,Finance,Senior,54
S04534,Student_4534,3.78,CS,Senior,32
S04544,Student_4544,3.69,AI,Senior,114
S04547,Student_4547,3.75,Finance,Junior,37
S04551,Student_4551,3.55,Business,Junior,130
S04555,Student_4555,3.64,AI,Senior,18
S04556,Student_4556,3.9,Data Science,Freshman,48
S04558,Student_4558,3.74,SE,Sophomore,132
S04561,Student_4561,3.73,Finance,Senior,117
S04564,Student_4564,3.93,Business,Freshman,112
S04567,Student_4567,3.74,AI,Senior,58
S04574,Student_4574,3.93,CS,Freshman,50
S04576,Student_4576,3.98,Business,Freshman,133
S04579,Student_4579,3.63,Business,Sophomore,74
S04582,Student_4582,3.94,Data Science,Sophomore,103
S04584,Student_4584,3.75,Business,Sophomore,12
S04587,Student_4587,3.92,IT,Junior,139
S04593,Student_4593,3.78,SE,Freshman,81
S04595,Student_4595,3.84,IT,Senior,87
S04599,Student_4599,3.55,SE,Freshman,75
S04624,Student_4624,3.91,SE,Senior,33
S04625,Student_4625,3.6,Finance,Junior,97
S04626,Student_4626,3.82,SE,Freshman,78
S04638,Student_4638,3.51,AI,Senior,87
S04648,Student_4648,3.64,CS,Sophomore,33
S04652,Student_4652,3.62,CS,Senior,78
S04661,Student_4661,3.79,SE,Junior,96
S04665,Student_4665,3.78,SE,Senior,76
S04666,Student_4666,3.88,IT,Sophomore,84
S04674,Student_4674,3.92,CS,Sophomore,62
S04683,Student_4683,3.86,Data Science,Sophomore,34
S04684,Student_4684,3.71,SE,Freshman,118
S04691,Student_4691,3.66,AI,Freshman,137
S04694,Student_4694,3.84,CS,Sophomore,113
S04700,Student_4700,3.56,AI,Freshman,100
S04704,Student_4704,3.55,AI,Senior,38
S04707,Student_4707,3.8,CS,Junior,34
S04712,Student_4712,3.52,SE,Junior,32
S04730,Student_4730,3.99,SE,Sophomore,38
S04735,Student_4735,3.51,IT,Junior,114
S04736,Student_4736,3.97,CS,Sophomore,128
S04739,Student_4739,3.94,Data Science,Junior,0
S04744,Student_4744,3.92,AI,Freshman,44
S04760,Student_4760,3.83,CS,Junior,112
S04762,Student_4762,3.8,CS,Junior,116
S04763,Student_4763,3.78,AI,Freshman,56
S04770,Student_4770,3.8,CS,Junior,78
S04776,Student_4776,3.66,AI,Freshman,70
S04778,Student_4778,3.83,IT,Freshman,13
S04780,Student_4780,3.82,CS,Junior,123
S04781,Student_4781,3.76,IT,Senior,12
S04792,Student_4792,3.77,Data Science,Freshman,77
S04794,Student_4794,3.76,SE,Junior,18
S04801,Student_4801,3.78,Business,Senior,60
S04811,Student_4811,3.6,SE,Freshman,41
S04818,Student_4818,3.97,Data Science,Freshman,78
S04820,Student_4820,3.9,Finance,Junior,23
S04826,Student_4826,3.86,Finance,Senior,14
S04827,Student_4827,3.61,Data Science,Freshman,63
S04835,Student_4835,4.0,IT,Senior,41
S04856,Student_4856,3.53,IT,Freshman,108
S04870,Student_4870,3.63,IT,Senior,139
S04871,Student_4871,3.83,CS,Sophomore,51
S04872,Student_4872,3.96,IT,Senior,95
S04891,Student_4891,3.97,CS,Senior,113
S04902,Student_4902,3.91,IT,Junior,105
S04908,Student_4908,3.58,Business,Freshman,61
S04914,Student_4914,3.97,SE,Junior,114
S04922,Student_4922,3.77,Data Science,Senior,117
S04923,Student_4923,3.56,Business,Sophomore,133
S04928,Student_4928,3.59,Data Science,Junior,109
S04940,Student_4940,3.9,SE,Junior,5
S04946,Student_4946,3.6,Data Science,Senior,48
S04959,Student_4959,3.95,Business,Senior,31
S04969,Student_4969,3.96,CS,Senior,105
S04982,Student_4982,3.51,Business,Senior,110
S04983,Student_4983,3.74,Business,Freshman,86
S04990,Student_4990,3.58,Finance,Sophomore,18
S05029,Student_5029,3.88,SE,Freshman,57
S05032,Student_5032,3.66,Business,Senior,68
S05035,Student_5035,3.83,CS,Freshman,5
S05038,Student_5038,3.97,IT,Sophomore,15
S05045,Student_5045,3.64,Business,Sophomore,54
S05050,Student_5050,3.86,SE,Freshman,73
S05051,Student_5051,3.6,Business,Senior,85
S05057,Student_5057,3.73,IT,Senior,112
S05058,Student_5058,3.72,SE,Freshman,118
S05061,Student_5061,3.65,IT,Junior,99
S05066,Student_5066,3.56,Business,Freshman,94
S05068,Student_5068,3.96,IT,Junior,50
S05070,Student_5070,3.7,Finance,Junior,111
S05076,Student_5076,3.83,IT,Junior,43
S05078,Student_5078,3.92,IT,Senior,52
S05082,Student_5082,3.61,AI,Freshman,54
S05085,Student_5085,3.88,Data Science,Sophomore,89
S05086,Student_5086,3.72,IT,Freshman,81
S05092,Student_5092,3.53,Data Science,Sophomore,114
S05112,Student_5112,3.66,CS,Senior,81
S05118,Student_5118,3.76,Business,Sophomore,57
S05121,Student_5121,3.66,Finance,Freshman,115
S05123,Student_5123,3.53,IT,Junior,43
S05124,Student_5124,3.52,Data Science,Sophomore,138
S05127,Student_5127,3.67,CS,Sophomore,133
S05138,Student_5138,3.79,CS,Junior,61
S05139,Student_5139,3.84,Data Science,Senior,66
S05145,Student_5145,3.53,SE,Sophomore,111
S05147,Student_5147,3.94,CS,Junior,87
S05150,Student_5150,3.71,AI,Freshman,66
S05160,Student_5160,3.92,AI,Junior,93
S05163,Student_5163,3.73,IT,Sophomore,125
S05164,Student_5164,3.81,SE,Senior,19
S05165,Student_5165,3.56,Data Science,Sophomore,100
S05169,Student_5169,3.68,Data Science,Freshman,130
S05179,Student_5179,3.73,Business,Freshman,50
S05182,Student_5182,3.95,AI,Freshman,42
S05183,Student_5183,3.94,Data Science,Sophomore,113
S05204,Student_5204,3.78,CS,Sophomore,66
S05205,Student_5205,3.82,SE,Senior,117
S05207,Student_5207,3.58,AI,Sophomore,115
S05212,Student_5212,3.92,Business,Junior,6
S05219,Student_5219,3.8,Business,Junior,56
S05220,Student_5220,3.99,AI,Senior,93
S05227,Student_5227,3.54,Finance,Junior,137
S05238,Student_5238,3.92,IT,Freshman,46
S05241,Student_5241,3.94,Data Science,Senior,68
S05246,Student_5246,3.6,AI,Freshman,23
S05259,Student_5259,3.61,IT,Senior,92
S05261,Student_5261,3.89,AI,Senior,4
S05262,Student_5262,3.87,Data Science,Junior,109
S05270,Student_5270,3.68,CS,Freshman,49
S05276,Student_5276,3.59,IT,Freshman,60
S05277,Student_5277,3.67,SE,Freshman,44
S05283,Student_5283,3.82,IT,Senior,46
S05284,Student_5284,3.83,CS,Junior,135
S05285,Student_5285,3.94,Data Science,Sophomore,101
S05288,Student_5288,3.9,SE,Senior,105
S05300,Student_5300,3.53,Finance,Sophomore,125
S05305,Student_5305,3.93,Business,Freshman,133
S05322,Student_5322,3.86,Data Science,Freshman,54
S05329,Student_5329,3.72,SE,Senior,61
S05330,Student_5330,3.87,Data Science,Sophomore,114
S05356,Student_5356,3.95,Data Science,Junior,34
S05364,Student_5364,3.91,SE,Freshman,92
S05365,Student_5365,3.86,CS,Sophomore,100
S05369,Student_5369,3.93,SE,Sophomore,40
S05371,Student_5371,3.99,SE,Junior,55
S05379,Student_5379,3.98,Finance,Junior,117
S05384,Student_5384,3.82,Finance,Junior,73
S05389,Student_5389,3.52,Finance,Junior,134
S05391,Student_5391,3.77,SE,Junior,75
S05394,Student_5394,3.51,Business,Junior,118
S05397,Student_5397,3.56,SE,Freshman,61
S05400,Student_5400,3.54,Data Science,Sophomore,10
S05402,Student_5402,3.99,AI,Senior,95
S05416,Student_5416,3.96,Data Science,Sophomore,86
S05423,Student_5423,3.53,Data Science,Junior,123
S05450,Student_5450,3.99,IT,Senior,10
S05452,Student_5452,3.56,CS,Junior,69
S05454,Student_5454,3.86,Finance,Junior,131
S05455,Student_5455,3.61,Business,Sophomore,80
S05456,Student_5456,3.57,Business,Junior,40
S05466,Student_5466,3.55,Business,Senior,28
S05475,Student_5475,3.78,IT,Sophomore,50
S05483,Student_5483,3.54,IT,Junior,111
S05485,Student_5485,3.94,CS,Junior,86
S05489,Student_5489,3.71,CS,Sophomore,95
S05490,Student_5490,3.72,SE,Senior,85
S05492,Student_5492,3.71,AI,Senior,87
S05494,Student_5494,3.75,AI,Sophomore,123
S05497,Student_5497,3.53,IT,Sophomore,109
S05501,Student_5501,3.58,Business,Junior,103
S05502,Student_5502,3.98,AI,Senior,126
S05505,Student_5505,3.86,Business,Senior,43
S05510,Student_5510,3.59,CS,Junior,1
S05513,Student_5513,3.99,AI,Sophomore,125
S05515,Student_5515,3.53,IT,Junior,115
S05516,Student_5516,3.92,Finance,Senior,127
S05518,Student_5518,3.57,Business,Freshman,99
S05524,Student_5524,3.64,AI,Senior,43
S05528,Student_5528,3.56,SE,Senior,46
S05532,Student_5532,3.76,CS,Sophomore,79
S05533,Student_5533,3.62,SE,Freshman,85
S05534,Student_5534,3.77,Data Science,Junior,10
S05536,Student_5536,3.85,CS,Senior,135
S05539,Student_5539,3.72,IT,Sophomore,140
S05540,Student_5540,3.86,CS,Junior,90
S05542,Student_5542,3.81,AI,Junior,36
S05543,Student_5543,3.66,Finance,Freshman,51
S05546,Student_5546,3.9,AI,Sophomore,35
S05549,Student_5549,3.68,AI,Junior,63
S05554,Student_5554,3.89,SE,Freshman,90
S05557,Student_5557,3.54,AI,Sophomore,58
S05558,Student_5558,3.99,Business,Freshman,59
S05571,Student_5571,3.89,SE,Junior,61
S05573,Student_5573,3.92,Finance,Senior,97
S05577,Student_5577,3.91,Finance,Sophomore,76
S05581,Student_5581,3.84,IT,Freshman,58
S05585,Student_5585,3.98,CS,Junior,98
S05588,Student_5588,3.74,Business,Sophomore,16
S05589,Student_5589,3.83,Data Science,Senior,137
S05596,Student_5596,3.67,IT,Senior,48
S05605,Student_5605,3.99,Finance,Senior,137
S05610,Student_5610,3.65,AI,Freshman,111
S05613,Student_5613,3.82,IT,Sophomore,111
S05616,Student_5616,3.75,SE,Sophomore,105
S05619,Student_5619,3.96,CS,Freshman,14
S05621,Student_5621,3.67,Finance,Sophomore,14
S05626,Student_5626,3.68,SE,Senior,35
S05632,Student_5632,3.88,IT,Senior,100
S05644,Student_5644,3.55,CS,Freshman,47
S05654,Student_5654,3.89,Data Science,Sophomore,97
S05655,Student_5655,3.95,SE,Freshman,83
S05657,Student_5657,3.8,Finance,Senior,34
S05663,Student_5663,3.96,Finance,Senior,126
S05664,Student_5664,3.83,Finance,Senior,27
S05665,Student_5665,3.55,AI,Senior,0
S05677,Student_5677,3.76,Business,Senior,29
S05679,Student_5679,3.62,Business,Junior,59
S05683,Student_5683,3.9,CS,Senior,34
S05690,Student_5690,3.74,Finance,Sophomore,97
S05694,Student_5694,3.63,AI,Senior,3
S05697,Student_5697,3.87,CS,Senior,79
S05700,Student_5700,3.64,Data Science,Freshman,90
S05701,Student_5701,4.0,Business,Junior,132
S05706,Student_5706,3.76,SE,Senior,114
S05708,Student_5708,3.6,Finance,Sophomore,69
S05713,Student_5713,3.79,Finance,Sophomore,67
S05716,Student_5716,3.54,AI,Freshman,26
S05725,Student_5725,3.55,Data Science,Freshman,128
S05742,Student_5742,3.92,IT,Junior,139
S05743,Student_5743,3.66,Business,Freshman,105
S05744,Student_5744,3.65,SE,Sophomore,116
S05746,Student_5746,3.6,SE,Senior,134
S05753,Student_5753,3.61,CS,Senior,114
S05763,Student_5763,3.84,SE,Sophomore,132
S05768,Student_5768,3.66,IT,Sophomore,115
S05772,Student_5772,3.74,Business,Freshman,26
S05796,Student_5796,3.63,Finance,Freshman,79
S05797,Student_5797,3.9,Data Science,Senior,2
S05801,Student_5801,3.8,SE,Freshman,101
S05802,Student_5802,3.59,AI,Freshman,4
