StudentID,Name,GPA,Major,Year,Credits
S05146,Student_5146,3.29,CS,Freshman,11
S05154,Student_5154,2.27,CS,Freshman,106
S05155,Student_5155,3.31,CS,Senior,130
S05176,Student_5176,1.76,CS,Sophomore,75
S05187,Student_5187,3.14,CS,Senior,138
S05194,Student_5194,2.91,CS,Sophomore,9
S05203,Student_5203,1.72,CS,Junior,16
S05209,Student_5209,2.03,CS,Junior,123
S05216,Student_5216,3.41,CS,Junior,128
S05218,Student_5218,3.46,CS,Senior,16
S05225,Student_5225,2.38,CS,Senior,83
S05231,Student_5231,2.67,CS,Freshman,41
S05233,Student_5233,3.22,CS,Senior,77
S05237,Student_5237,2.12,CS,Junior,17
S05244,Student_5244,3.3,CS,Junior,99
S05266,Student_5266,3.44,CS,Sophomore,12
S05269,Student_5269,1.64,CS,Sophomore,36
S05272,Student_5272,2.66,CS,Freshman,88
S05275,Student_5275,2.04,CS,Freshman,35
S05279,Student_5279,3.25,CS,Senior,60
S05291,Student_5291,2.93,CS,Senior,6
S05292,Student_5292,2.14,CS,Freshman,17
S05293,Student_5293,3.45,CS,Junior,85
S05297,Student_5297,2.36,CS,Junior,85
S05299,Student_5299,2.48,CS,Freshman,18
S05318,Student_5318,2.31,CS,Sophomore,93
S05344,Student_5344,1.68,CS,Sophomore,71
S05351,Student_5351,2.54,CS,Freshman,136
S05357,Student_5357,2.72,CS,Freshman,103
S05361,Student_5361,2.15,CS,Junior,117
S05386,Student_5386,2.01,CS,Sophomore,35
S05387,Student_5387,3.13,CS,Sophomore,71
S05409,Student_5409,1.81,CS,Senior,66
S05417,Student_5417,3.35,CS,Freshman,14
S05418,Student_5418,3.05,CS,Freshman,40
S05424,Student_5424,2.05,CS,Freshman,81
S05451,Student_5451,2.33,CS,Junior,81
S05463,Student_5463,3.02,CS,Freshman,134
S05469,Student_5469,2.91,CS,Senior,128
S05470,Student_5470,1.94,CS,Junior,54
S05473,Student_5473,3.14,CS,Freshman,44
S05488,Student_5488,1.99,CS,Freshman,96
S05491,Student_5491,1.86,CS,Senior,95
S05498,Student_5498,3.05,CS,Senior,15
S05500,Student_5500,3.1,CS,Sophomore,30
S05529,Student_5529,2.49,CS,Sophomore,36
S05535,Student_5535,2.63,CS,Sophomore,28
S05566,Student_5566,2.09,CS,Junior,75
S05567,Student_5567,2.35,CS,Junior,69
S05582,Student_5582,1.86,CS,Junior,120
S05583,Student_5583,1.92,CS,Senior,82
S05597,Student_5597,1.58,CS,Freshman,14
S05599,Student_5599,3.2,CS,Junior,42
S05618,Student_5618,1.69,CS,Sophomore,83
S05652,Student_5652,3.35,CS,Senior,5
S05656,Student_5656,3.3,CS,Sophomore,74
S05670,Student_5670,1.98,CS,Junior,91
S05709,Student_5709,3.39,CS,Junior,59
S05726,Student_5726,1.82,CS,Sophomore,100
S05730,Student_5730,1.73,CS,Freshman,114
S05732,Student_5732,2.83,CS,Senior,137
S05735,Student_5735,3.47,CS,Junior,0
S05741,Student_5741,1.5,CS,Freshman,8
S05752,Student_5752,2.88,CS,Junior,107
S05758,Student_5758,2.92,CS,Junior,88
S05762,Student_5762,3.47,CS,Freshman,92
S05771,Student_5771,2.45,CS,Sophomore,121
S05782,Student_5782,1.58,CS,Sophomore,48
S05785,Student_5785,2.76,CS,Senior,133
S05787,Student_5787,2.71,CS,Senior,3
S05791,Student_5791,1.93,CS,Sophomore,85
S05798,Student_5798,2.53,CS,Junior,85
S05805,Student_5805,3.18,CS,Sophomore,77
S05830,Student_5830,2.88,CS,Sophomore,49
S05834,Student_5834,2.78,CS,Junior,122
S05842,Student_5842,1.98,CS,Sophomore,72
S05844,Student_5844,2.05,CS,Sophomore,31
S05846,Student_5846,3.09,CS,Junior,25
S05850,Student_5850,3.19,CS,Freshman,0
S05854,Student_5854,2.08,CS,Freshman,81
S05861,Student_5861,2.71,CS,Sophomore,44
S05873,Student_5873,1.6,CS,Freshman,79
S05887,Student_5887,1.92,CS,Freshman,11
S05905,Student_5905,2.31,CS,Freshman,125
S05908,Student_5908,3.02,CS,Junior,10
S05909,Student_5909,1.72,CS,Senior,12
S05911,Student_5911,1.66,CS,Junior,3
S05924,Student_5924,1.58,CS,Senior,31
S05945,Student_5945,1.86,CS,Freshman,36
S05958,Student_5958,1.57,CS,Senior,20
S05975,Student_5975,2.54,CS,Junior,23
S05978,Student_5978,3.46,CS,Sophomore,30
S05995,Student_5995,2.23,CS,Sophomore,59
S06005,Student_6005,1.76,CS,Freshman,116
S06009,Student_6009,1.83,CS,Senior,62
S06021,Student_6021,2.44,CS,Freshman,53
S06046,Student_6046,2.14,CS,Junior,73
S06047,Student_6047,3.32,CS,Senior,47
S06049,Student_6049,2.46,CS,Freshman,85
S06076,Student_6076,3.02,CS,Sophomore,102
S06078,Student_6078,3.44,CS,Sophomore,69
S06094,Student_6094,2.8,CS,Junior,31
S06100,Student_6100,2.14,CS,Freshman,116
S06114,Student_6114,3.26,CS,Senior,21
S06132,Student_6132,1.53,CS,Sophomore,117
S06137,Student_6137,2.77,CS,Junior,123
S06142,Student_6142,2.36,CS,Freshman,89
S06149,Student_6149,2.45,CS,Freshman,61
S06152,Student_6152,1.85,CS,Sophomore,116
S06157,Student_6157,3.05,CS,Junior,114
S06161,Student_6161,1.72,CS,Senior,94
S06180,Student_6180,1.75,CS,Junior,12
S06192,Student_6192,3.18,CS,Senior,45
S06198,Student_6198,3.08,CS,Sophomore,83
S06211,Student_6211,3.29,CS,Junior,6
S06223,Student_6223,3.06,CS,Senior,49
S06230,Student_6230,2.28,CS,Freshman,114
S06239,Student_6239,1.88,CS,Sophomore,54
S06241,Student_6241,1.85,CS,Senior,66
S06243,Student_6243,1.97,CS,Senior,49
S06245,Student_6245,2.04,CS,Junior,61
S06246,Student_6246,1.81,CS,Junior,34
S06251,Student_6251,1.61,CS,Sophomore,89
S06252,Student_6252,1.53,CS,Junior,34
S06253,Student_6253,2.02,CS,Freshman,57
S06255,Student_6255,2.0,CS,Freshman,139
S06263,Student_6263,2.92,CS,Freshman,68
S06271,Student_6271,1.6,CS,Junior,122
S06286,Student_6286,1.65,CS,Senior,105
S06296,Student_6296,3.17,CS,Freshman,41
S06297,Student_6297,2.64,CS,Junior,104
S06299,Student_6299,3.46,CS,Sophomore,119
S06304,Student_6304,3.09,CS,Junior,26
S06323,Student_6323,3.26,CS,Sophomore,7
S06328,Student_6328,3.49,CS,Senior,7
S06337,Student_6337,1.54,CS,Sophomore,139
S06342,Student_6342,3.38,CS,Junior,106
S06348,Student_6348,1.53,CS,Senior,3
S06373,Student_6373,1.86,CS,Freshman,132
S06405,Student_6405,2.11,CS,Sophomore,78
S06411,Student_6411,2.1,CS,Freshman,28
S06415,Student_6415,3.3,CS,Junior,38
S06431,Student_6431,2.22,CS,Junior,15
S06432,Student_6432,2.87,CS,Sophomore,5
S06437,Student_6437,3.02,CS,Freshman,32
S06441,Student_6441,3.3,CS,Junior,127
S06442,Student_6442,1.89,CS,Senior,43
S06444,Student_6444,3.2,CS,Freshman,23
S06453,Student_6453,2.19,CS,Senior,63
S06457,Student_6457,1.64,CS,Junior,89
S06467,Student_6467,2.57,CS,Senior,59
S06473,Student_6473,2.33,CS,Junior,13
S06511,Student_6511,1.56,CS,Sophomore,96
S06515,Student_6515,3.5,CS,Senior,60
S06523,Student_6523,2.53,CS,Freshman,72
S06547,Student_6547,2.12,CS,Junior,74
S06556,Student_6556,2.76,CS,Sophomore,58
S06558,Student_6558,3.27,CS,Sophomore,73
S06574,Student_6574,2.32,CS,Junior,20
S06582,Student_6582,1.85,CS,Senior,94
S06590,Student_6590,1.75,CS,Junior,110
S06597,Student_6597,2.23,CS,Sophomore,41
S06601,Student_6601,2.25,CS,Freshman,72
S06602,Student_6602,3.1,CS,Freshman,28
S06607,Student_6607,1.98,CS,Senior,84
S06608,Student_6608,1.86,CS,Senior,96
S06617,Student_6617,1.56,CS,Senior,43
S06622,Student_6622,1.74,CS,Junior,46
S06627,Student_6627,1.8,CS,Junior,65
S06628,Student_6628,2.64,CS,Sophomore,100
S06636,Student_6636,2.85,CS,Sophomore,40
S06637,Student_6637,3.44,CS,Sophomore,54
S06650,Student_6650,2.13,CS,Freshman,123
S06654,Student_6654,2.2,CS,Junior,88
S06669,Student_6669,3.34,CS,Senior,62
S06672,Student_6672,2.88,CS,Sophomore,2
S06683,Student_6683,1.85,CS,Freshman,89
S06684,Student_6684,2.12,CS,Sophomore,23
S06689,Student_6689,2.15,CS,Freshman,29
S06709,Student_6709,3.43,CS,Senior,135
S06712,Student_6712,2.15,CS,Senior,111
S06716,Student_6716,3.27,CS,Freshman,81
S06726,Student_6726,1.73,CS,Sophomore,131
S06738,Student_6738,2.8,CS,Senior,78
S06744,Student_6744,1.59,CS,Junior,43
S06745,Student_6745,1.79,CS,Sophomore,1
S06765,Student_6765,3.11,CS,Senior,69
S06770,Student_6770,3.18,CS,Senior,70
S06783,Student_6783,1.97,CS,Senior,36
S06798,Student_6798,3.08,CS,Senior,138
S06802,Student_6802,2.8,CS,Sophomore,125
S06805,Student_6805,2.55,CS,Freshman,46
S06827,Student_6827,2.77,CS,Sophomore,75
S06835,Student_6835,1.55,CS,Sophomore,43
S06869,Student_6869,3.21,CS,Freshman,115
S06884,Student_6884,2.11,CS,Junior,51
S06887,Student_6887,3.22,CS,Senior,103
S06910,Student_6910,1.77,CS,Sophomore,28
S06924,Student_6924,2.53,CS,Junior,109
S06930,Student_6930,1.8,CS,Sophomore,61
S06940,Student_6940,1.63,CS,Sophomore,69
S06950,Student_6950,2.95,CS,Sophomore,45
S06952,Student_6952,2.63,CS,Freshman,97
S06975,Student_6975,2.02,CS,Freshman,139
S06976,Student_6976,3.34,CS,Sophomore,78
S06986,Student_6986,3.32,CS,Senior,77
S07004,Student_7004,3.5,CS,Freshman,115
S07005,Student_7005,2.54,CS,Senior,106
S07007,Student_7007,3.29,CS,Junior,45
S07017,Student_7017,3.42,CS,Freshman,70
S07023,Student_7023,2.27,CS,Senior,54
S07035,Student_7035,2.1,CS,Senior,4
S07037,Student_7037,2.29,CS,Sophomore,85
S07047,Student_7047,3.46,CS,Sophomore,58
S07051,Student_7051,3.22,CS,Junior,120
S07061,Student_7061,3.03,CS,Senior,52
S07067,Student_7067,2.47,CS,Sophomore,55
S07075,Student_7075,2.4,CS,Freshman,12
S07081,Student_7081,2.27,CS,Senior,103
S07091,Student_7091,2.99,CS,Senior,89
S07093,Student_7093,2.96,CS,Junior,98
S07100,Student_7100,2.44,CS,Junior,85
S07114,Student_7114,3.11,CS,Freshman,113
S07159,Student_7159,2.34,CS,Sophomore,94
S07161,Student_7161,2.52,CS,Sophomore,117
S07182,Student_7182,1.51,CS,Senior,137
S07187,Student_7187,2.54,CS,Senior,73
S07192,Student_7192,2.83,CS,Sophomore,39
S07194,Student_7194,2.7,CS,Junior,69
S07202,Student_7202,2.3,CS,Sophomore,39
S07203,Student_7203,1.84,CS,Freshman,11
S07218,Student_7218,2.3,CS,Senior,52
S07222,Student_7222,3.27,CS,Senior,120
S07236,Student_7236,2.01,CS,Freshman,35
S07252,Student_7252,1.79,CS,Sophomore,101
S07267,Student_7267,1.78,CS,Senior,34
S07272,Student_7272,2.97,CS,Junior,84
S07273,Student_7273,1.61,CS,Senior,82
S07305,Student_7305,1.9,CS,Junior,64
S07306,Student_7306,2.63,CS,Senior,111
S07319,Student_7319,3.27,CS,Freshman,111
S07321,Student_7321,1.99,CS,Senior,15
S07327,Student_7327,3.08,CS,Sophomore,100
S07333,Student_7333,2.66,CS,Sophomore,128
S07336,Student_7336,3.0,CS,Junior,120
S07353,Student_7353,2.98,CS,Freshman,20
S07357,Student_7357,1.7,CS,Junior,36
S07366,Student_7366,2.65,CS,Sophomore,31
S07370,Student_7370,1.64,CS,Sophomore,61
S07375,Student_7375,2.91,CS,Sophomore,23
S07380,Student_7380,1.63,CS,Junior,72
S07401,Student_7401,2.62,CS,Junior,114
S07418,Student_7418,3.3,CS,Freshman,93
S07431,Student_7431,2.07,CS,Sophomore,1
S07432,Student_7432,3.04,CS,Freshman,112
S07442,Student_7442,2.23,CS,Sophomore,33
S07443,Student_7443,3.42,CS,Freshman,10
S07446,Student_7446,2.34,CS,Junior,104
S07450,Student_7450,2.12,CS,Sophomore,3
S07468,Student_7468,3.05,CS,Freshman,43
S07469,Student_7469,2.41,CS,Junior,133
S07472,Student_7472,2.42,CS,Senior,113
S07474,Student_7474,2.77,CS,Senior,140
S07477,Student_7477,1.72,CS,Sophomore,10
S07479,Student_7479,3.09,CS,Sophomore,30
S07484,Student_7484,2.05,CS,Senior,110
S07487,Student_7487,2.11,CS,Freshman,9
S07501,Student_7501,3.04,CS,Senior,115
S07505,Student_7505,2.01,CS,Sophomore,16
S07510,Student_7510,2.27,CS,Sophomore,136
S07521,Student_7521,2.68,CS,Senior,65
S07533,Student_7533,2.79,CS,Freshman,133
S07536,Student_7536,2.29,CS,Sophomore,21
S07544,Student_7544,2.24,CS,Sophomore,29
S07546,Student_7546,2.49,CS,Senior,92
S07552,Student_7552,2.49,CS,Junior,103
S07567,Student_7567,2.81,CS,Senior,16
S07571,Student_7571,2.64,CS,Freshman,107
S07618,Student_7618,2.14,CS,Sophomore,76
S07627,Student_7627,2.66,CS,Senior,33
S07629,Student_7629,3.25,CS,Senior,16
S07644,Student_7644,2.81,CS,Sophomore,98
S07648,Student_7648,2.98,CS,Freshman,63
S07667,Student_7667,2.03,CS,Junior,55
S07692,Student_7692,2.51,CS,Junior,49
S07699,Student_7699,2.6,CS,Freshman,107
S07700,Student_7700,3.5,CS,Sophomore,107
S07714,Student_7714,1.83,CS,Senior,60
S07720,Student_7720,1.95,CS,Junior,96
S07736,Student_7736,2.48,CS,Junior,93
S07747,Student_7747,2.07,CS,Freshman,81
S07777,Student_7777,3.46,CS,Sophomore,21
S07784,Student_7784,1.54,CS,Junior,44
S07799,Student_7799,2.97,CS,Junior,114
S07800,Student_7800,3.35,CS,Senior,2
S07807,Student_7807,3.3,CS,Junior,106
S07814,Student_7814,2.86,CS,Junior,129
S07823,Student_7823,3.37,CS,Sophomore,138
S07831,Student_7831,2.56,CS,Sophomore,112
S07836,Student_7836,2.04,CS,Senior,6
S07839,Student_7839,1.96,CS,Freshman,101
S07853,Student_7853,3.03,CS,Senior,118
S07860,Student_7860,2.53,CS,Junior,135
S07865,Student_7865,2.53,CS,Freshman,131
S07868,Student_7868,1.84,CS,Senior,39
S07871,Student_7871,1.83,CS,Senior,4
S07877,Student_7877,2.91,CS,Freshman,3
S07880,Student_7880,1.51,CS,Junior,59
S07883,Student_7883,2.96,CS,Senior,37
S07894,Student_7894,2.48,CS,Junior,77
S07913,Student_7913,3.04,CS,Sophomore,7
S07914,Student_7914,2.7,CS,Junior,71
S07916,Student_7916,1.7,CS,Freshman,8
S07917,Student_7917,2.65,CS,Freshman,69
S07919,Student_7919,2.07,CS,Freshman,58
S07927,Student_7927,2.58,CS,Junior,108
S07943,Student_7943,3.42,CS,Senior,130
S07948,Student_7948,2.24,CS,Junior,113
S07950,Student_7950,2.1,CS,Freshman,116
S07961,Student_7961,1.91,CS,Freshman,137
S07977,Student_7977,3.35,CS,Senior,65
S07981,Student_7981,3.02,CS,Junior,35
S07986,Student_7986,1.95,CS,Sophomore,32
S07990,Student_7990,1.63,CS,Junior,134
S07997,Student_7997,2.51,CS,Junior,93
S08023,Student_8023,3.18,CS,Senior,106
S08025,Student_8025,1.76,CS,Freshman,98
S08041,Student_8041,1.82,CS,Freshman,75
S08049,Student_8049,2.58,CS,Freshman,65
S08090,Student_8090,2.63,CS,Freshman,91
S08091,Student_8091,2.99,CS,Freshman,108
S08109,Student_8109,3.26,CS,Junior,19
S08110,Student_8110,2.47,CS,Sophomore,13
S08118,Student_8118,2.62,CS,Sophomore,25
S08120,Student_8120,3.42,CS,Senior,126
S08131,Student_8131,2.15,CS,Senior,49
S08156,Student_8156,1.88,CS,Sophomore,83
S08158,Student_8158,2.06,CS,Junior,32
S08161,Student_8161,1.78,CS,Sophomore,136
S08164,Student_8164,1.67,CS,Sophomore,4
S08192,Student_8192,1.86,CS,Senior,4
S08196,Student_8196,2.66,CS,Sophomore,48
S08206,Student_8206,3.09,CS,Senior,15
S08209,Student_8209,3.14,CS,Senior,18
S08227,Student_8227,2.9,CS,Sophomore,96
S08248,Student_8248,3.28,CS,Freshman,33
S08269,Student_8269,2.03,CS,Freshman,22
S08272,Student_8272,2.77,CS,Freshman,52
S08273,Student_8273,3.03,CS,Sophomore,8
S08277,Student_8277,2.15,CS,Sophomore,103
S08286,Student_8286,2.93,CS,Freshman,88
S08287,Student_8287,2.21,CS,Freshman,88
S08302,Student_8302,1.62,CS,Freshman,76
S08310,Student_8310,2.83,CS,Senior,78
S08314,Student_8314,2.35,CS,Freshman,5
S08317,Student_8317,3.29,CS,Junior,135
S08333,Student_8333,1.54,CS,Freshman,106
S08355,Student_8355,2.26,CS,Junior,128
S08369,Student_8369,1.72,CS,Senior,128
S08376,Student_8376,3.15,CS,Freshman,72
S08379,Student_8379,2.27,CS,Junior,137
S08381,Student_8381,2.9,CS,Sophomore,2
S08383,Student_8383,3.41,CS,Junior,49
S08385,Student_8385,2.73,CS,Sophomore,66
S08390,Student_8390,3.18,CS,Freshman,11
S08392,Student_8392,3.33,CS,Freshman,23
S08395,Student_8395,3.13,CS,Freshman,84
S08399,Student_8399,2.4,CS,Senior,98
S08405,Student_8405,3.1,CS,Senior,30
S08409,Student_8409,2.08,CS,Sophomore,65
S08420,Student_8420,3.21,CS,Senior,59
S08426,Student_8426,2.47,CS,Junior,61
S08428,Student_8428,3.05,CS,Senior,11
S08431,Student_8431,1.52,CS,Freshman,27
S08448,Student_8448,2.16,CS,Freshman,134
S08456,Student_8456,2.96,CS,Freshman,98
S08462,Student_8462,1.95,CS,Senior,64
S08470,Student_8470,1.71,CS,Senior,103
S08490,Student_8490,2.06,CS,Senior,17
S08496,Student_8496,1.95,CS,Senior,139
S08534,Student_8534,2.79,CS,Junior,43
S08538,Student_8538,3.18,CS,Senior,10
S08568,Student_8568,2.15,CS,Freshman,67
S08579,Student_8579,2.07,CS,Sophomore,98
S08580,Student_8580,1.51,CS,Freshman,64
S08584,Student_8584,2.62,CS,Senior,21
S08592,Student_8592,1.96,CS,Freshman,59
S08600,Student_8600,3.5,CS,Sophomore,27
S08603,Student_8603,1.93,CS,Freshman,40
S08621,Student_8621,2.78,CS,Junior,115
S08624,Student_8624,2.17,CS,Freshman,84
S08625,Student_8625,1.79,CS,Sophomore,97
S08629,Student_8629,2.28,CS,Sophomore,83
S08634,Student_8634,3.36,CS,Sophomore,1
S08645,Student_8645,3.03,CS,Senior,82
S08685,Student_8685,2.33,CS,Sophomore,52
S08700,Student_8700,2.12,CS,Freshman,3
S08706,Student_8706,3.23,CS,Senior,38
S08713,Student_8713,3.45,CS,Senior,81
S08723,Student_8723,2.74,CS,Freshman,57
S08751,Student_8751,3.35,CS,Freshman,4
S08756,Student_8756,2.69,CS,Freshman,43
S08777,Student_8777,2.29,CS,Junior,139
S08780,Student_8780,2.11,CS,Senior,96
S08786,Student_8786,3.28,CS,Freshman,35
S08797,Student_8797,2.4,CS,Sophomore,86
S08823,Student_8823,2.03,CS,Sophomore,135
S08832,Student_8832,2.0,CS,Senior,120
S08853,Student_8853,2.52,CS,Senior,42
S08860,Student_8860,1.76,CS,Junior,31
S08868,Student_8868,3.22,CS,Freshman,49
S08887,Student_8887,3.02,CS,Senior,105
S08892,Student_8892,1.76,CS,Junior,104
S08901,Student_8901,2.6,CS,Senior,128
S08908,Student_8908,2.51,CS,Senior,4
S08920,Student_8920,2.74,CS,Senior,8
S08932,Student_8932,2.31,CS,Freshman,1
S08938,Student_8938,2.63,CS,Senior,92
S08949,Student_8949,2.4,CS,Junior,118
S08956,Student_8956,2.26,CS,Freshman,120
S08970,Student_8970,1.79,CS,Sophomore,2
S08981,Student_8981,1.89,CS,Sophomore,132
S08992,Student_8992,2.92,CS,Sophomore,105
S08993,Student_8993,1.56,CS,Freshman,96
S09020,Student_9020,1.84,CS,Freshman,9
S09040,Student_9040,2.59,CS,Junior,39
S09053,Student_9053,1.76,CS,Freshman,31
S09067,Student_9067,2.6,CS,Junior,8
S09074,Student_9074,1.53,CS,Senior,88
S09076,Student_9076,1.63,CS,Senior,5
S09082,Student_9082,2.41,CS,Senior,23
S09093,Student_9093,2.78,CS,Sophomore,48
S09101,Student_9101,1.66,CS,Freshman,48
S09103,Student_9103,1.86,CS,Freshman,87
S09111,Student_9111,3.22,CS,Senior,59
S09115,Student_9115,1.9,CS,Junior,39
S09121,Student_9121,2.96,CS,Junior,55
S09141,Student_9141,3.27,CS,Sophomore,3
S09152,Student_9152,2.2,CS,Junior,34
S09154,Student_9154,2.81,CS,Senior,7
S09157,Student_9157,2.44,CS,Freshman,48
S09168,Student_9168,2.29,CS,Junior,70
S09174,Student_9174,1.75,CS,Freshman,25
S09189,Student_9189,2.09,CS,Junior,59
S09194,Student_9194,3.5,CS,Senior,68
S09195,Student_9195,2.19,CS,Senior,74
S09201,Student_9201,1.51,CS,Freshman,139
S09207,Student_9207,2.5,CS,Freshman,117
S09238,Student_9238,1.57,CS,Sophomore,74
S09239,Student_9239,2.31,CS,Freshman,34
S09280,Student_9280,2.23,CS,Freshman,129
S09285,Student_9285,2.99,CS,Senior,21
S09288,Student_9288,2.16,CS,Senior,61
S09297,Student_9297,3.38,CS,Senior,125
S09323,Student_9323,1.53,CS,Junior,26
S09324,Student_9324,2.28,CS,Junior,11
S09327,Student_9327,2.14,CS,Sophomore,78
S09348,Student_9348,1.94,CS,Senior,47
S09353,Student_9353,1.61,CS,Freshman,127
S09354,Student_9354,1.81,CS,Senior,25
S09360,Student_9360,2.34,CS,Senior,81
S09362,Student_9362,3.42,CS,Junior,139
S09365,Student_9365,2.83,CS,Freshman,106
S09368,Student_9368,1.58,CS,Senior,96
S09375,Student_9375,2.54,CS,Senior,133
S09379,Student_9379,2.58,CS,Junior,129
S09380,Student_9380,2.83,CS,Senior,39
S09397,Student_9397,2.05,CS,Freshman,12
S09401,Student_9401,2.67,CS,Senior,86
S09417,Student_9417,1.63,CS,Freshman,123
S09427,Student_9427,1.92,CS,Sophomore,22
S09429,Student_9429,3.33,CS,Sophomore,98
S09442,Student_9442,1.95,CS,Senior,111
S09457,Student_9457,2.4,CS,Freshman,135
S09458,Student_9458,2.37,CS,Junior,65
S09467,Student_9467,2.73,CS,Sophomore,3
S09470,Student_9470,3.04,CS,Senior,124
S09474,Student_9474,1.97,CS,Sophomore,102
S09486,Student_9486,2.61,CS,Senior,132
S09491,Student_9491,3.27,CS,Senior,109
S09492,Student_9492,1.96,CS,Senior,56
S09493,Student_9493,1.64,CS,Senior,61
S09498,Student_9498,2.36,CS,Sophomore,47
S09503,Student_9503,2.49,CS,Junior,52
S09525,Student_9525,2.25,CS,Junior,57
S09527,Student_9527,1.68,CS,Freshman,21
S09536,Student_9536,3.44,CS,Freshman,22
S09550,Student_9550,2.78,CS,Freshman,47
S09565,Student_9565,1.85,CS,Sophomore,19
S09566,Student_9566,2.59,CS,Sophomore,59
S09574,Student_9574,2.55,CS,Freshman,80
S09578,Student_9578,2.7,CS,Sophomore,137
S09599,Student_9599,2.57,CS,Junior,66
S09610,Student_9610,1.52,CS,Freshman,119
S09612,Student_9612,3.46,CS,Sophomore,120
S09613,Student_9613,3.47,CS,Junior,83
S09645,Student_9645,1.99,CS,Junior,20
S09657,Student_9657,2.89,CS,Junior,12
S09664,Student_9664,1.89,CS,Junior,106
S09675,Student_9675,2.72,CS,Sophomore,68
S09679,Student_9679,2.66,CS,Senior,129
S09699,Student_9699,3.05,CS,Sophomore,105
S09712,Student_9712,2.56,CS,Sophomore,76
S09713,Student_9713,2.91,CS,Senior,43
S09717,Student_9717,2.86,CS,Freshman,136
S09718,Student_9718,3.0,CS,Freshman,60
S09719,Student_9719,3.29,CS,Senior,132
S09721,Student_9721,1.91,CS,Sophomore,45
S09755,Student_9755,2.43,CS,Senior,73
S09759,Student_9759,1.95,CS,Freshman,72
S09762,Student_9762,1.76,CS,Sophomore,82
S09768,Student_9768,2.15,CS,Freshman,20
S09779,Student_9779,3.44,CS,Senior,17
S09786,Student_9786,1.63,CS,Junior,17
S09795,Student_9795,2.27,CS,Junior,109
S09804,Student_9804,3.33,CS,Junior,132
S09816,Student_9816,2.3,CS,Freshman,124
S09828,Student_9828,3.45,CS,Senior,22
S09840,Student_9840,1.8,CS,Sophomore,126
S09843,Student_9843,2.23,CS,Senior,81
S09848,Student_9848,2.34,CS,Senior,111
S09858,Student_9858,1.59,CS,Junior,36
S09862,Student_9862,2.67,CS,Senior,78
S09870,Student_9870,2.88,CS,Sophomore,15
S09881,Student_9881,2.51,CS,Sophomore,64
S09890,Student_9890,2.66,CS,Senior,12
S09895,Student_9895,1.81,CS,Junior,37
S09903,Student_9903,2.17,CS,Freshman,95
S09924,Student_9924,2.6,CS,Junior,119
S09927,Student_9927,2.63,CS,Junior,23
S09944,Student_9944,3.31,CS,Freshman,80
S09951,Student_9951,3.19,CS,Sophomore,109
S09964,Student_9964,2.98,CS,Junior,137
S09982,Student_9982,1.71,CS,Senior,55
S09985,Student_9985,3.02,CS,Junior,103
S09992,Student_9992,2.6,CS,Sophomore,100
S09993,Student_9993,2.22,CS,Sophomore,0
S09996,Student_9996,2.06,CS,Sophomore,131
